"ZIP","ZIP_COVERED","SVI","POV","UNEMP","PCI","NOHSDP","AGE65","AGE17","DISABL","SNGPNT","MINRTY","LIMENG","MUNIT","MOBILE","CROWD","NOVEH","GROUPQ","RPL_THEME1","RPL_THEME2","RPL_THEME3","RPL_THEME4"
"76017",1.000000001,0.2953056158709,8.4974415375,3.9659086075,33502.264031659,8.1826914868,12.583914412,23.7644926186,9.9548273012,9.5887738744,45.2217550188,3.6754290945,10.2652327759,2.952853473,2.7361617708,1.9714331705,0.2071819354,0.2666043071645,0.3424775265465,0.3911758691445,0.3564815277649
"76018",1,0.3563929215329,7.0550831771,3.9299445459,25697.565075566,14.0588017804,8.3252691106,27.1304990741,9.4224964655,11.3359030115,75.0857779737,8.0586713045,5.1558442871,0.7317168653,5.868609327,1.5058823515,0.1577470914,0.3399459714322,0.3507034793725,0.678761487436,0.2618117972352
"76020",0.999999999,0.345719524928,9.6960402043,5.6901107839,32192.68516848,10.8626316407,15.6721310192,23.8849267962,14.9028723701,6.7833059698,13.5196142686,1.3462111875,0.8765627176,18.4095130461,3.2115032101,3.7756941549,0.5854329084,0.3574601623645,0.5544932355833,0.1037189029422,0.4835853364611
"76021",0.999999999,0.2660371448566,5.9514922737,4.3658575993,38247.341835021,5.178011503,16.429138182,20.2591993117,12.227639929,8.6297614751,34.4352391066,2.9428143352,18.8243017871,0,2.7394102834,5.5426105715,0.6772204251,0.1924648926553,0.3798010847078,0.3137394701501,0.3842939588227
"76022",0.999999999,0.3149303476065,6.4808394384,3.9142767941,31211.73783737,5.9327664164,16.5152441706,20.0356685713,12.9369792359,11.3796067909,37.4534248333,1.4691683552,19.9100483489,0.0006553284,3.9913246959,4.200280851,1.1443282866,0.2248897953723,0.5461112492631,0.239735621516,0.4678539704455
"76023",0.999999999,0.3187483123514,10.8143594936,3.453615695,26437.731717787,14.4314049464,16.6204200942,20.538119812,19.3306818011,5.9427341533,11.604028911,1.2492768587,0.9336088153,34.0479682891,1.6840564714,4.3715220358,0.005268595,0.3737514114318,0.5487631536972,0.090442906264,0.3905820244521
"76028",1.000000003,0.2256531208927,6.9246333819,4.0484655197,34123.222219148,8.2703931713,13.8876697774,26.2940963635,10.4176568764,9.6610164576,21.4442898917,1.2221788513,4.4962758176,6.5792810291,1.7446089232,1.7244975624,0.3037683325,0.2441103962364,0.4860107767262,0.1339626943404,0.2693904681882
"76031",0.999999999,0.5358037079898,17.1646962171,4.1929666093,23485.733960998,20.8417487516,13.3768062267,25.0246168351,11.6998494694,10.1347427405,37.2102490086,4.5930623956,4.8596606469,18.5113437213,5.2378215623,4.539586752,3.7512588955,0.5365686915112,0.4701014638753,0.3760455936184,0.6444247259437
"76033",1,0.4562458402321,13.1013948785,5.1037527464,27277.458046402,17.5861714936,16.4170785327,26.1546555233,12.0042342277,8.9162005245,27.8312823103,3.641811233,3.5947886485,8.1195638084,3.1686114814,4.3205197202,1.6579055462,0.4891662253577,0.6009366211309,0.2865975006516,0.4644433691307
"76034",0.999999999,0.0291433813186,2.854111427,3.3512487955,75812.853815707,1.8622094119,15.4374735686,24.6795965146,6.9060806845,3.5290874141,12.2420076643,0.4102497591,3.2661671447,0.3589433235,0.3037271849,1.1010374623,0.0453506234,0.0419619595834,0.1720914503736,0.0369692314094,0.0971899518615
"76035",1,0.1467358306081,7.229315961,3.1315960908,39156.876220554,7.1978013028,14.5741856686,26.1622149827,9.4527687297,6.3457654718,13.9347719847,1.5053745924,0,14.3326547235,2.2179153092,1.3114820849,0.0250814332,0.1791722312578,0.3639534201941,0.1174723941045,0.1543786644816
"76036",1.000000001,0.2698719384364,7.18433636,4.9080316803,29154.37513906,8.873748123,9.9178205218,27.839472122,10.6393514427,10.325452502,45.1398567475,1.6291779793,4.1864630579,6.289826526,3.189374059,1.8509653138,0.0509577678,0.3267092462504,0.4342774966876,0.3017699473785,0.2277896080697
"76039",1,0.2017232886785,8.3301855643,3.6943144336,37294.349728464,8.8492835041,10.4050927824,21.7037628863,8.7152010308,10.1927680424,45.455087637,3.7259020615,25.1854072204,0.1035927837,4.0101546374,1.7472938147,0,0.2437857473908,0.2046358093317,0.3994206238199,0.2186378093028
"76040",0.999999999,0.5173570353525,12.6635136993,4.2546606042,26547.953358955,12.7283422778,8.7773371729,26.3135687512,10.9530910022,11.7206388433,59.893363581,8.9208109567,32.4041305112,3.0266418821,7.8536968163,4.2148630011,0.3561820163,0.4146183531751,0.4192997587072,0.6002313916288,0.6454570487626
"76041",1,0.4704058823443,11.4058823529,2.7823529412,25935.882352798,24.5176470592,14.4647058825,27.1176470585,15.5529411767,5.7117647058,43.1058823532,6.394117647,0,27.6411764701,6.2117647058,2.1058823528,0.5294117646,0.434529411769,0.605729411762,0.5010764705886,0.426423529382
"76043",1,0.4881157357572,23.8607827135,1.9047289033,26806.026500521,12.2641663252,19.2241744847,22.0750917191,12.305584998,14.2772931112,20.6826335053,0.390012228,1.1568691413,21.8351814007,8.9473705625,1.8120260916,3.7818589508,0.415254993831,0.7351002445694,0.070723032884,0.7525418263129
"76044",1,0.344158426579,11.7985623016,6.2835063896,29022.202072586,12.0011980876,15.4586261962,23.8867012792,10.4912140576,11.6434105424,16.316214063,0.9507987236,0,26.0155750986,2.5798722064,1.4532348246,0.3381789136,0.4515014777208,0.5501587858988,0.0865691694468,0.365114536753
"76048",1.000000001,0.4023674928946,14.2536314803,2.8769129485,29156.476316795,13.4068552561,23.5113146177,22.4192110173,14.3104616281,5.6423419594,18.3440228506,2.173845961,8.2544844408,22.3702208167,2.8262606714,4.1508028101,3.008090818,0.3667825769789,0.5825673051001,0.1772331159896,0.5661231878114
"76049",1,0.1815323437303,7.8446782846,2.8985439969,36062.959742144,8.8537322033,25.9454603125,19.6490717287,11.4210325548,4.7735567165,14.1661241218,2.4843845383,2.2462232923,15.0200025691,1.7368069708,1.5763606309,0.1835452682,0.2054512145161,0.3784496823728,0.179935789803,0.2100914547028
"76050",1.000000001,0.4029784376579,10.9452381013,4.6165660661,29233.166360769,12.5936955215,18.9051307957,23.1462776915,14.5167672836,6.4109993371,18.476861202,1.6642521834,0.4672367544,20.5567404618,1.3302146253,3.5331991987,1.3468142217,0.3878563718676,0.5674712613162,0.146399899744,0.5768349770218
"76051",0.999785538,0.2612939139196,6.9274899301,3.400373173,44637.637478698,8.7362357499,9.4790126204,22.302779486,9.3154799771,8.8881573419,35.5709102345,5.0856609837,24.8501758922,2.6361328002,3.4815132604,3.5664707933,0.4609805262,0.1974227720758,0.2160651370403,0.3185899292126,0.461893438129
"76052",0.999999999,0.1723179290573,5.1314755272,5.1595125586,36486.152718326,6.1193462957,7.434054403,32.6307292346,8.000122792,10.2056489622,31.5823351257,1.6316644601,2.1464292437,4.0622142298,2.5343472481,0.7958057796,0,0.2294026635634,0.3722092193149,0.2217150101129,0.1458269882103
"76053",1.000000001,0.5296829133066,14.9354364294,5.4111754123,26918.571067322,16.8511154649,12.3699107668,25.5791341621,12.6103248845,11.968035431,46.8906860606,8.60243308,16.4777537824,1.1746444547,7.846081992,4.0391383233,0.2532069157,0.5103496101244,0.5578818047023,0.5304766807772,0.5233245545533
"76054",1,0.0885394978557,6.0184052337,2.4543670429,45313.5037029,4.1677333815,23.1389321087,19.7460219232,11.2716053744,3.7900813304,18.1535714335,1.0404172556,0.4631895288,0.036775106,0.9210042429,1.4068776503,1.5877475258,0.0937368988632,0.3121165664827,0.1060701732778,0.1190871463452
"76055",1,0.5947672333269,14.6530139098,6.0223338478,27360.103555046,21.0258887156,27.1222565667,21.6765069547,22.033848532,6.6455950551,30.7208655377,4.0552550229,0.002318393,22.1355486824,4.327279752,1.8650695527,2.300231837,0.5777395671836,0.7829550231849,0.3524179289182,0.599840649032
"76058",1,0.3798038321288,11.3961315199,4.925556092,26268.174693468,16.4126813274,13.7668520337,27.1189071575,10.3919245654,9.4113031927,22.5095019264,3.0339821075,0.9640594819,34.5825555581,3.8930609246,2.0782156679,0.2788080275,0.4615313948284,0.490514095911,0.2477809476966,0.3725379715192
"76059",1,0.545754881654,12.365976332,4.571079881,20789.369823,19.360428993,12.725887574,26.381730769,9.063461538,6.373076924,44.786316567,4.026405325,1.774630177,32.169600589,6.237573964,2.677662722,5.790828404,0.544204215945,0.290694304739,0.436939570983,0.750983358031
"76060",1,0.5051075098936,11.045760029,6.2752368051,30862.566088792,13.958930978,13.1171853861,25.7376635073,12.7254172294,12.1629679702,42.2180649476,2.790843481,22.4129228692,7.9116824439,3.5829950374,1.5578709957,0.4829724854,0.4434400312982,0.6306845735133,0.3633251915848,0.602640392252
"76061",1,0.4841,12.4,3.5,23475,31.8,6.1,29.6,7,9.5,65,8.9,0,52.9,15,2.6,0,0.5435,0.2088,0.6534,0.4926
"76063",1.000000001,0.195403960773,5.2797667155,3.2726662413,37837.140789963,7.7858872298,9.8117696947,28.5153809953,9.3778712189,9.0520972603,42.2641382735,2.2205486475,7.9920654061,6.7234953302,2.0245464766,2.2792818126,0.4399647372,0.1787433999421,0.352470838613,0.3048711986311,0.2290034624124
"76064",1,0.1427,2.5,2,37730,11,11.2,27.2,11.9,6.4,19.3,1.9,0,16.5,5.5,0,0,0.122,0.3718,0.1714,0.1815
"76065",0.999999999,0.1528982834664,4.7097837291,3.1836766191,38677.220003169,6.3801750648,10.9820745941,26.9993305654,9.6857535061,6.6578269779,21.8148415172,1.3454571454,3.2632852739,5.1169469927,2.2368463193,1.920179654,0.0800892543,0.1552109851388,0.2890041363476,0.1454344948047,0.2406567912033
"76066",1,0.2665711122921,6.2273552778,5.8450624295,32929.05278294,11.9438138467,17.0417707142,26.0238933039,13.8771282614,5.273723041,9.7007377922,0.70017026,0.759931896,20.6824631048,2.6819523252,1.9931328038,0.1909194091,0.3447769579874,0.5686289443143,0.0629197501959,0.2864341088613
"76067",1,0.637062691801,19.7778491483,9.4982594283,21449.312265296,17.7746166649,16.2361686659,25.6395462085,19.027548693,11.4456485717,29.1295586478,4.7368317481,5.4949854958,13.6277662689,5.257615008,8.5239743008,1.0479693338,0.666215147171,0.7854593037973,0.31722810842,0.6206154477129
"76070",1,0.5019994152604,25.3000000028,1.670760234,26101.081870628,11.8187134508,15.563157894,25.316959064,10.7543859656,15.2970760248,21.290643276,0.5,0.3766081872,27.778362574,12.002923978,0.787719298,2.7304093572,0.4192906433124,0.7272906433236,0.0846011695968,0.7740473685108
"76071",1,0.5511287805408,12.5514634156,6.8429268296,23977.21950976,18.86585366,11.273170732,28.0873170728,19.8019512208,7.4051219516,33.4187804892,4.0748780492,0.2773170732,29.0131707344,4.7882926832,4.2202439028,0,0.6035982927348,0.70163536591,0.3620153658868,0.466951219552
"76073",1,0.3131402230424,8.9310037184,7.0067657968,29612.891819933,14.0405204456,15.7616356886,24.6669144954,18.6124163576,3.4992936815,19.8662453475,1.7352044606,0.355390335,28.7786245387,3.0040892186,1.0632342027,0,0.4471865798632,0.5607593680176,0.1646278438134,0.2354595911745
"76077",1,0.5219,26.3,1.7,25845,12,15.3,25.2,11,15.8,21.7,0.5,0.4,28.1,12.5,0.7,2.9,0.4327,0.7447,0.0868,0.8061
"76078",1,0.3897741582015,11.8695901852,4.9441660142,29650.49464741,12.501931612,10.6755938406,29.7302009904,16.4079352659,6.3465413732,24.2427042552,3.3014617592,0.6081440877,33.76358653,3.8737666404,2.255416341,0,0.4095613678179,0.6111921952569,0.276478621763,0.3740825111085
"76082",1,0.4043526391906,13.7725216233,5.2810933676,26024.673538674,15.7490685319,15.9891661095,23.1451652286,17.2903304486,7.491051233,14.1772898632,1.6694832558,1.035783988,33.2527389741,3.6633954302,4.2027500548,0.0363273455,0.4826726768952,0.6199444777649,0.1305092703533,0.4302414615354
"76084",1,0.457524893895,7.6877780584,4.0553611588,24983.770802668,22.1225943564,8.6535116204,24.9345413688,8.5992751762,8.8231192232,41.9215446232,6.2372656862,0.3725568606,42.6230942294,4.6989752594,3.0274931266,8.9159710112,0.4450902525122,0.185661634567,0.474476705952,0.6879991504038
"76085",0.999999999,0.3983866556808,10.3667579635,6.1218743822,32456.853430192,13.7642731239,15.3151829251,26.1968303402,13.8223243816,7.3345333467,20.9116806669,2.6879866937,2.7097632491,26.5762864411,4.5564860105,1.951340242,0.7765212236,0.4190382112264,0.5897150059974,0.2259411855088,0.4336599875113
"76086",1.000000001,0.5071482148936,10.5332598643,4.8731593409,26542.4148079,12.6137465934,17.1320959488,23.3143814683,13.9068600807,8.8344061462,20.6424565934,2.3787496719,10.7930605808,4.8385239476,3.3463098512,5.3704170731,6.3654351495,0.4206009792017,0.5775301212841,0.1905011552907,0.7971223708043
"76087",1.000000001,0.1882376343814,5.9663801153,3.4352042675,39267.983976787,8.8675666168,16.0761136955,25.0558863429,11.2249804745,6.342223807,15.4275879358,1.2542238025,1.6163623494,18.8020817193,3.1516589732,1.427303732,0.0010586152,0.1901784656556,0.450793279244,0.1123298402492,0.2374068921284
"76088",0.999999999,0.3411925778502,7.8366247096,7.6229751464,31438.026106347,13.0248144431,15.491900597,22.1330106287,13.7145530687,4.2053888299,11.8228460628,2.0044530456,0.5480800238,19.8410454809,2.345337201,2.3674088388,2.0785737316,0.4312418840759,0.3579729909855,0.1401840268667,0.4738108415557
"76092",0.999999999,0.0237668665405,2.0943523036,2.5172926898,83138.44845396,1.0095831361,8.6303630526,33.6817839315,5.169654852,3.9172120061,25.2797131032,0.8240878467,1.3086956411,0.4813446824,0.936799639,1.1435589372,0.0211205729,0.0213832270338,0.1550459611682,0.1219413981767,0.0569844996962
"76093",1,0.3376607784159,11.9083832332,5.4506986034,32779.913174075,11.3774451096,15.1113772474,23.8270459069,13.4561876259,7.594211576,10.4222554879,1.0358283431,0.0553892215,24.5398203589,1.2253493018,4.1414171651,0.3162674649,0.3939844311482,0.5026752494984,0.0762943113593,0.4632814370492
"76094",1,0.4476,22.8,1,27400,7.5,16.2,22.9,13.5,14.3,31.4,1.2,18.8,3,5.5,5.4,0,0.3385,0.7577,0.1913,0.6323
"76095",1,0.326686549715,8.58245614,4.2194931775,32170.397660825,4.81754386,9.54619883,21.8651072125,10.161013645,12.6892787525,47.758674465,2.71208577,29.15146199,0,4.28791423,7.4524366475,0.42417154,0.2379635477625,0.3193370370175,0.39936510722,0.5412588694225
"76096",1,0.4005,8,2.9,26475,9,11.3,24.2,12,12.5,74.5,8.5,0,1.7,6.3,0.3,0.3,0.2669,0.5079,0.6901,0.3355
"76097",1,0.2258,3.8,5.9,29342,5.5,15.1,25.8,9.7,17.9,13,0.4,1.5,0,0.7,1.2,1.5,0.2767,0.7495,0.036,0.1728
"76098",1,0.4313,10.9,13.2,25642,14.3,17.5,19.8,19.5,6.4,11.8,0.4,0,34.1,2.9,2.4,0.1,0.6078,0.5752,0.0331,0.4631
"76099",1,0.6715,11.1,5.5,32603,21.1,9.6,19.4,13.3,11.7,53.1,13.9,21.2,9.5,6,6.1,1.9,0.4686,0.3164,0.6563,0.9568
"76101",1,0.2809,8.9,5.9,55790,8.8,15.2,5.1,8.5,1.6,36.2,1.8,84.1,0,0.9,7.4,35.4,0.2777,0.0544,0.2733,0.737
"76102",1,0.3704028558424,14.421164449,5.6383829998,46039.339688412,14.3952538596,12.8257174414,9.5813879642,10.4346854278,6.135361473,45.0162665486,3.3531594914,71.4778421756,0,2.8076986734,7.282436532,27.4666942604,0.3397529110312,0.1374453089042,0.3884214127292,0.7549814569196
"76103",1,0.74437949513,23.5633113172,7.0863074005,22074.073532257,31.4439078326,13.2268937359,23.7976614215,13.9855278688,16.7097102247,72.4679376663,10.7501948889,13.4668700003,0.5028130824,3.699305205,13.268395183,2.0074902595,0.7038743604752,0.6576362140648,0.6794274871526,0.7391460768769
"76104",1.000000001,0.8210438124265,35.7805830254,5.4806411045,17802.254045411,31.2780263587,11.7482084186,27.1302150159,12.9560042725,14.279963211,79.4454290763,10.9740654724,19.2157273118,0.6473852425,6.739695921,15.0763122368,6.2832171303,0.783301211131,0.6391916235608,0.7529698437304,0.7757527125022
"76105",0.999999999,0.8949377185753,39.3905050615,6.570745712,12148.922270807,42.7443095143,8.2373617967,35.1422501335,13.925092119,22.715120293,95.3498481633,10.2145349954,5.2769780912,0.7535443298,10.6385649161,13.6767721545,2.1840776028,0.9040964222646,0.8188817573954,0.8271237255891,0.6855904175322
"76106",1,0.7957878448578,24.5140517291,7.3609568972,14030.553965119,48.2395431271,7.7007327585,33.2283879269,6.9044655148,18.2907931,90.6508793274,24.67295691,7.7478793054,0.3673879316,13.502008623,5.8325172424,0.9341206936,0.8840374655875,0.5516962755868,0.9066827588045,0.5276642241736
"76107",1.000000001,0.2794718790204,15.9940918299,3.6970325236,54047.970368687,10.9402592685,15.5614334096,15.9643205461,10.1421179629,5.4110825507,40.4313782733,4.5565643636,31.8697198957,0,2.8296909358,7.5815630249,0.3959183681,0.3151826885037,0.2141174463619,0.3828206496549,0.3284957688736
"76108",1.000000001,0.3526855126647,10.9230988404,5.5211350625,31090.273382584,12.4951004118,12.7551524485,25.26455891,12.2287446745,9.53336935,33.5431636791,2.4645245263,5.6368844949,2.400063808,4.2230202779,2.2549707914,1.6234081306,0.4075855814848,0.4878913894391,0.2669333157296,0.3590114196146
"76109",1,0.1339672260312,11.4485683687,3.4139932298,56818.592587707,3.9094904605,13.6510775851,19.5200431021,7.8113454429,6.3311499332,25.7654248746,0.2252232141,28.8235452416,0.1723830047,2.2374692104,4.2286253108,5.0459051674,0.1652454128907,0.1914265701633,0.0826911175832,0.3805550645729
"76110",0.999999999,0.5767348244395,28.1598491755,5.3296438768,25194.517469521,31.7856191442,9.987752638,22.7733076525,9.2169152918,10.0646695441,61.5724493933,12.2744305296,13.5486525221,0.7985081794,7.0384103264,9.2333653993,1.3580606349,0.6706115405178,0.3862737083898,0.5800415617644,0.580505966787
"76111",1.000000001,0.6308034618538,21.4761039695,5.9818192322,19223.838689426,40.3920883499,7.7112120642,29.8223551314,8.2634659703,15.9587281628,76.5950322646,20.6507934875,2.3500115119,0.678449862,9.6887764565,3.2210326596,2.088465949,0.7560476317047,0.4667050487761,0.7969424340395,0.3492089467698
"76112",0.999999999,0.7018055958643,22.5601382896,7.2193937554,23665.061181583,19.3062831033,11.645109852,25.0946880282,15.1334804629,16.8671178934,75.2887776443,7.3463998467,25.0963115083,0.5404012178,4.2904355484,10.4296595793,0.2570825976,0.6615460608987,0.7359326362598,0.661098204432,0.6178791978611
"76113",1,0.2809,8.9,5.9,55790,8.8,15.2,5.1,8.5,1.6,36.2,1.8,84.1,0,0.9,7.4,35.4,0.2777,0.0544,0.2733,0.737
"76114",1.000000001,0.5691369710055,14.6711527432,5.8982438679,25229.839559582,25.1933916081,12.1382938107,24.6177112152,12.0967291021,10.3138576879,54.8615897318,9.90716605,7.7892883958,5.9337578016,6.9654931432,4.5858260577,3.5716021871,0.613666958538,0.4658894635681,0.5672387520335,0.5196627888529
"76115",1,0.8157742344297,23.6728043631,6.9560364474,16080.504302964,45.9236142723,8.5390913708,31.079498859,9.3661857772,15.2885851646,85.7117312008,19.4651480684,13.1955960763,0.7021133878,11.445621365,8.147380421,2.5960010195,0.8485294609115,0.5899445836051,0.8475346367621,0.6579699951459
"76116",1.000000001,0.5148451339559,19.781837231,8.6269816897,33094.185821124,14.3804861156,14.0552704276,23.1634467993,13.783067164,10.7601828532,48.2734772897,4.0878878043,31.0842897888,0.3952454388,3.8635385684,9.6344935249,0.2035319607,0.5590712308287,0.5078367778066,0.3959411465623,0.529304457727
"76117",1,0.6783056553674,16.810552253,6.1052409269,20532.379934952,25.9131570746,11.4164737202,27.5547715857,11.3251720878,14.0800453636,63.3642365456,15.8627816048,15.9828066216,1.8313125756,8.0160904229,4.3033635781,0.4944931167,0.6826339486631,0.5891133759482,0.7082959480849,0.5706085025095
"76118",1,0.4147185142467,9.1945367433,4.3696964869,30566.782273598,11.5328913785,12.004297121,25.6350638975,12.8347444048,12.2650798714,45.5801278075,5.0479073532,10.4238019071,1.3531629411,5.7593450471,4.788258784,0.9498402549,0.3311110703166,0.5345446802199,0.4747645528187,0.4382871722594
"76119",1.000000001,0.839404426182,28.2247039989,7.6432715845,15197.208748558,38.002827388,12.06639471,31.2556065839,13.0224772081,18.2142104669,90.3022721771,14.1679528675,10.9693127156,9.7350217919,11.149651548,9.2270440236,1.6184543001,0.8572866802233,0.8088147837004,0.8254518281018,0.6089747979882
"76120",1,0.62137020436,17.2220164862,8.3073162465,25373.71502657,11.725392345,7.0015242196,27.7278875463,11.4472394736,15.0130744039,71.3734898912,4.1864965571,26.8033532664,7.1413909882,5.4615784121,7.5671559226,0.0467088179,0.5939952015473,0.5161852321315,0.56981835837,0.6531672461696
"76121",1,0.871,37.8,16,17008,26.8,7.7,34.5,7.2,23.3,76.2,8.1,25.1,0,6.3,11.6,0.3,0.9376,0.6604,0.6936,0.7915
"76123",1,0.3057981000125,8.44285382,4.7026366805,30915.208841039,7.3397828641,7.6787204344,29.8273904589,8.4094067471,14.3798061224,69.6483908461,3.6707793734,2.380690194,0.2784335016,2.0458782468,2.5144164393,0.3388832879,0.3036749980904,0.4413434740402,0.5564771461952,0.1930517254286
"76124",1,0.6478,15.9,4.5,24735,13.7,15.5,22.1,17.9,15,72.4,3.6,11.5,0.3,2.5,9,0.1,0.4974,0.8328,0.5719,0.6733
"76126",0.999999999,0.1834028025626,3.736002562,3.8144698887,43801.784944425,5.0525384354,19.125768712,24.0830717317,11.2027065835,4.8088645108,21.0555813401,1.1448670718,4.356245973,3.6236867337,1.8362347833,1.4515935272,0.7504003843,0.1442420003368,0.4202323507372,0.1286860024844,0.2917102573808
"76127",1,0.5400492308955,10.2553846165,5.3107692305,21220.72307033,17.680000003,6.5246153815,12.6707692265,17.273846157,8.681538462,51.916923084,7.30769231,1.9169230665,7.286153849,5.0461538475,1.93076923,48.640000019,0.546606153936,0.1810738461095,0.567410769368,0.745703077133
"76131",1,0.2515358400656,5.3279649512,5.0155367415,33031.887788175,9.4941796516,7.4029427458,31.392196103,7.8902303307,11.2232814271,45.317224239,3.3259399633,10.1758955588,0.536183314,2.9021670906,1.8974362029,0,0.2833908463512,0.3875905443569,0.3963528333809,0.2083301557097
"76132",0.999999999,0.3691626476386,13.6821400487,4.0978287033,42339.855853041,4.3261264398,15.8019513096,21.6996877673,11.9338110978,11.5510537019,45.2781735099,1.4279926182,48.538018831,0.5135031563,2.5481444638,5.321812242,1.0966933934,0.2633391466586,0.4934091174188,0.29095865285,0.5486329307107
"76133",0.999999999,0.5909006197396,17.8762557257,7.4265058943,26136.379960132,14.4320992313,14.8896637914,25.8813787916,12.7056233672,13.0493345826,61.4279366827,5.1759705701,15.2439263611,0.3171002594,4.1118220811,7.2810236135,1.0089253576,0.5754893778175,0.6473298073406,0.5385089796069,0.5269952969824
"76134",1.000000001,0.711240744635,18.8348246745,6.363453779,21220.891302827,22.9496705959,12.1230393268,30.3326567806,11.8392773736,17.0875558106,78.9266632093,7.019341138,12.5946015028,2.5203719451,6.3936663193,5.4354303996,0.4597024446,0.6868353674255,0.7887838476183,0.6642808190296,0.5918940813208
"76135",0.999999999,0.3734844729471,11.1930835954,5.2582736097,31117.927982015,13.9723995536,10.9203040051,25.2143539475,14.2661454765,9.6513789265,37.5576546895,2.3848317011,9.7446362643,6.4203365885,2.9126601491,4.2380021694,1.4376981325,0.4210350593012,0.497945363275,0.2918056240261,0.3816482078129
"76136",1,0.4553,10.6,6.3,23710,17.7,14.7,25,14.7,7.5,31.4,0.9,0,1.6,5.2,1.6,3.7,0.555,0.597,0.1679,0.484
"76137",0.999999998,0.3112594462589,9.8131401192,5.8758639236,29493.164286806,11.2282829043,7.6424348284,27.3474726766,9.1862644523,13.0480139706,46.1357439047,4.589974168,20.5594470692,3.3469148175,3.0332667011,1.4008701763,0.3086643116,0.4067017267428,0.3805233779088,0.4410502028306,0.2258570981578
"76140",1.000000001,0.6511367659533,17.9803244163,6.0318523789,22329.432556805,19.5250352803,9.4743692278,30.7686961608,11.9543175132,13.6246669987,72.906339196,8.8122081242,5.1954082562,8.3908556771,8.2571383817,4.1666588349,0.246998902,0.6076699582327,0.632259262461,0.6548242522045,0.5989302936211
"76147",1,0.182,14.1,0.5,51140,6.4,15.4,18.3,10.4,1.7,34.8,3.8,33.1,0,1.6,12.7,0,0.1493,0.1124,0.3669,0.3691
"76148",1,0.2467564729653,7.3936202896,5.1249148982,27216.578460708,12.0428351806,11.1671900728,25.5522235639,10.9957395395,11.1201163902,34.3815965708,3.7736576238,2.3593389742,1.0264631588,4.1877786303,0.8770396395,0.3824860005,0.3731101568635,0.4556860764067,0.3585281320636,0.1277929725366
"76155",1,0.1813424083104,10.1253926709,1.8951671362,34046.530810686,4.0359846946,2.4788562198,16.9496778063,4.8282319768,9.9806282722,72.9115183299,0.9856826397,71.2053161651,0.481474022,4.9072090202,7.7272251322,0,0.1548994361426,0.0576327023075,0.4022262182247,0.5194280708451
"76161",1,0.6505,17.8,4.8,14463,46.8,3.6,17.8,7.9,11.1,80.4,11.2,0,3.4,13.4,4,54.9,0.7908,0.054,0.7561,0.8009
"76162",1,0.2993,9,3.1,34123,3.9,13.5,25.3,7.6,14.9,50,1,48.9,0,0.5,3.8,0.7,0.1765,0.5058,0.2967,0.466
"76163",1,0.4274,10.7,7.7,33338,11,23.6,19.4,12,6.7,45.6,6.7,1.1,0,4.9,2.9,0.6,0.4425,0.4327,0.5268,0.3683
"76164",1.000000001,0.8275513854985,28.1313590846,7.1488074354,13680.195467724,54.3729310768,9.6758764305,28.0100208361,9.4948295287,18.239282871,94.9424044513,31.061741672,0.7797022508,1.2238354421,14.0967984785,5.9509844777,0.4956619182,0.9236003211247,0.5840786302814,0.9602227799318,0.5070030579235
"76177",1.000000001,0.1890686343442,3.2522536632,3.7084292736,35082.944131815,6.1247707392,6.4019609811,30.4103024672,7.1636292768,8.9026926919,41.57330736,2.2320682948,10.3705853807,7.2655414728,3.2125561008,1.3048487816,0,0.1595151709806,0.2318180002004,0.3291205856972,0.2925893563491
"76179",1,0.2167430706076,5.8850283107,5.0615613008,35186.465016129,9.0184870075,9.481509039,29.3045168511,9.4443687866,8.233118252,37.4069514538,2.7948933205,4.3547484234,1.4815486326,2.5017061919,1.6436206038,9.50088e-05,0.288066137743,0.3440127627894,0.3147898304245,0.1544177905216
"76180",1,0.4456592747491,11.4522455732,5.4116997117,29250.852727913,10.9258420896,15.427938368,22.9824534125,12.426349735,12.6078057767,37.0103917752,4.7661669841,22.0119624891,2.2929108916,4.4468705208,5.7711419004,0.5569039657,0.4013581221118,0.5982232200999,0.3817273529639,0.4710663340558
"76182",0.999999999,0.1518256172927,6.7833393684,3.9858880563,40422.374490719,6.020903626,14.2920135996,23.9806096307,10.6322786139,7.6098761815,25.5430309006,1.5506987185,6.8540149203,0.1585402933,1.5082253282,1.3369994929,0.3547317349,0.205231996198,0.3914265439149,0.167259249846,0.1278798783864
"76185",1,0.164,6.5,2.7,60644,4.4,11.6,20.7,8.8,12.2,37,0,46.5,0,4.2,6.4,0,0.08,0.259,0.1239,0.4261
"76201",0.999999999,0.4254475004601,33.3400482897,6.9282779966,20993.870330185,12.6754419357,8.3803510064,9.9194327802,9.2762050024,4.4529378036,40.5260396397,4.2501398913,37.0851074258,3.1881025125,3.2221098791,7.0927063344,12.3668573876,0.6422786268945,0.077088865571,0.4019763381502,0.6387044125034
"76202",1,0.6726,33.8,9.1,13999,14.3,6.6,10.1,8.9,6.2,53.2,8.9,32.4,0.5,2.9,11.5,37.7,0.8519,0.0329,0.6041,0.9342
"76204",1,0.6726,33.8,9.1,13999,14.3,6.6,10.1,8.9,6.2,53.2,8.9,32.4,0.5,2.9,11.5,37.7,0.8519,0.0329,0.6041,0.9342
